pert_id	pert_iname	gene_name	mean_z	median_z	n_signatures	observed_release
BRD-K53979406	ALX-5407	RHOH	0.3170333281159401	0.2222499996423721	6	CMap2020
BRD-K53979406	ALX-5407	USP6NL	0.2618750085433324	0.4040749967098236	6	CMap2020
BRD-K53979406	ALX-5407	ZYX	0.0466333280007044	0.0400749891996383	6	CMap2020
BRD-K59013864	AM-24	BIN1	0.7509166598320007	0.6016250252723694	6	CMap2020
BRD-K59013864	AM-24	CASP2	0.4675666640202204	0.5458999872207642	6	CMap2020
BRD-K59013864	AM-24	CASS4	0.1780916700760523	0.1836749911308288	6	CMap2020
BRD-K59013864	AM-24	CTSH	-0.0883583252628644	-0.3161249980330467	6	CMap2020
BRD-K59013864	AM-24	EPHA1	-0.5104083319505056	-0.4961749911308288	6	CMap2020
BRD-K59013864	AM-24	GSTK1	-0.0460333203275998	0.0414000153541564	6	CMap2020
BRD-K59013864	AM-24	PICALM	0.050033322845896	0.0256749968975782	6	CMap2020
BRD-K59013864	AM-24	PLEKHA1	-0.897791676223278	-0.918749988079071	6	CMap2020
BRD-K59013864	AM-24	PSMC3	-0.0515583095451196	-0.1710749976336956	6	CMap2020
BRD-K59013864	AM-24	RABEP1	-0.1180833280086517	-0.241349995136261	6	CMap2020
BRD-K59013864	AM-24	RHOH	-0.4183750003576278	-0.3027000278234482	6	CMap2020
BRD-K59013864	AM-24	USP6NL	0.1583083309233188	0.1979249939322471	6	CMap2020
BRD-K59013864	AM-24	ZYX	0.2379833435018857	0.234825000166893	6	CMap2020
BRD-K06854232	AM-580	BIN1	-0.1837500035762787	-0.1837500035762787	1	CMap2020
BRD-K06854232	AM-580	CASP2	-0.4900499880313873	-0.4900499880313873	1	CMap2020
BRD-K06854232	AM-580	CASS4	0.3831999897956848	0.3831999897956848	1	CMap2020
BRD-K06854232	AM-580	CTSH	0.5676000118255615	0.5676000118255615	1	CMap2020
BRD-K06854232	AM-580	EPHA1	1.0053999423980713	1.0053999423980713	1	CMap2020
BRD-K06854232	AM-580	GSTK1	0.4048500061035156	0.4048500061035156	1	CMap2020
BRD-K06854232	AM-580	PICALM	0.7254500389099121	0.7254500389099121	1	CMap2020
BRD-K06854232	AM-580	PLEKHA1	0.1952500343322754	0.1952500343322754	1	CMap2020
BRD-K06854232	AM-580	PSMC3	0.2651000022888183	0.2651000022888183	1	CMap2020
BRD-K06854232	AM-580	RABEP1	0.0137499868869781	0.0137499868869781	1	CMap2020
BRD-K06854232	AM-580	RHOH	-0.3037999868392944	-0.3037999868392944	1	CMap2020
BRD-K06854232	AM-580	USP6NL	2.376500129699707	2.376500129699707	1	CMap2020
BRD-K06854232	AM-580	ZYX	-0.0440500006079673	-0.0440500006079673	1	CMap2020
BRD-K42948882	AMD-11070	BIN1	-0.1547126689304908	-0.1887360289692878	12	CMap2020
BRD-K42948882	AMD-11070	CASP2	0.1013633757829666	-0.4233924001455307	12	CMap2020
BRD-K42948882	AMD-11070	CASS4	-0.1837058725456396	-0.2352320402860641	12	CMap2020
BRD-K42948882	AMD-11070	CTSH	0.0634022261947393	-0.0422527007758617	12	CMap2020
BRD-K42948882	AMD-11070	EPHA1	-0.0344627499580383	-0.2545000165700912	12	CMap2020
BRD-K42948882	AMD-11070	GSTK1	0.2535568264623483	0.1570804342627525	12	CMap2020
BRD-K42948882	AMD-11070	PICALM	-0.1743178901573022	-0.2142709642648697	12	CMap2020
BRD-K42948882	AMD-11070	PLEKHA1	0.0370735718558232	0.1223999820649623	12	CMap2020
BRD-K42948882	AMD-11070	PSMC3	0.4328625661631425	0.2545236647129059	12	CMap2020
BRD-K42948882	AMD-11070	RABEP1	-0.2703300391634305	-0.294805496931076	12	CMap2020
BRD-K42948882	AMD-11070	RHOH	0.035822220146656	-0.2275055944919586	12	CMap2020
BRD-K42948882	AMD-11070	USP6NL	-0.104113050426046	-0.2906594648957252	12	CMap2020
BRD-K42948882	AMD-11070	ZYX	0.0376152868072191	-0.0483738631010055	12	CMap2020
BRD-K64925568	AMG-232	BIN1	-0.415612497056524	-0.2865249961614609	12	CMap2020
BRD-K64925568	AMG-232	CASP2	-0.619525010852764	-0.6976000070571899	12	CMap2020
BRD-K64925568	AMG-232	CASS4	-0.0057166628539562	0.0504000000655651	12	CMap2020
BRD-K64925568	AMG-232	CTSH	-0.3414291702210903	0.0007750019431114	12	CMap2020
BRD-K64925568	AMG-232	EPHA1	0.4169166687255104	0.2584249973297119	12	CMap2020
BRD-K64925568	AMG-232	GSTK1	-0.1232625059783458	-0.0607500001788139	12	CMap2020
BRD-K64925568	AMG-232	PICALM	0.1963958293199539	0.093649998307228	12	CMap2020
BRD-K64925568	AMG-232	PLEKHA1	0.1155291721224784	-0.1921499967575073	12	CMap2020
BRD-K64925568	AMG-232	PSMC3	-0.4272583238780498	-0.3216749876737594	12	CMap2020
BRD-K64925568	AMG-232	RABEP1	0.1105833233644564	0.0737749934196472	12	CMap2020
BRD-K64925568	AMG-232	RHOH	0.1589458246404926	0.0917500015348196	12	CMap2020
BRD-K64925568	AMG-232	USP6NL	-1.2001083455979824	-0.6943999826908112	12	CMap2020
BRD-K64925568	AMG-232	ZYX	-0.0575208390752474	-0.2878500074148178	12	CMap2020
BRD-K90239174	AMG-487	BIN1	-0.673016664882501	-0.7408999800682068	6	CMap2020
BRD-K90239174	AMG-487	CASP2	-0.3322333358228206	-0.1597500033676624	6	CMap2020
BRD-K90239174	AMG-487	CASS4	0.2339249973495801	0.1938999965786934	6	CMap2020
BRD-K90239174	AMG-487	CTSH	-0.2188333297769228	-0.1083750054240226	6	CMap2020
BRD-K90239174	AMG-487	EPHA1	0.1464749959607919	0.0766000002622604	6	CMap2020
BRD-K90239174	AMG-487	GSTK1	-0.2175500094890594	-0.0885249972343444	6	CMap2020
BRD-K90239174	AMG-487	PICALM	0.0122999946276346	0.0016499981284141	6	CMap2020
BRD-K90239174	AMG-487	PLEKHA1	0.0404166827599207	0.0084250122308731	6	CMap2020
BRD-K90239174	AMG-487	PSMC3	0.4565666665633519	0.3178999945521354	6	CMap2020
BRD-K90239174	AMG-487	RABEP1	0.1641749963164329	0.4055500105023384	6	CMap2020
BRD-K90239174	AMG-487	RHOH	-0.1736916700998942	-0.0913250148296356	6	CMap2020
BRD-K90239174	AMG-487	USP6NL	-0.5330000072717667	-0.5821000039577484	6	CMap2020
BRD-K90239174	AMG-487	ZYX	0.1929083317518234	0.3695749938488006	6	CMap2020
BRD-K34185671	AMG-517	BIN1	0.0498333399494489	0.1099250018596649	12	CMap2020
BRD-K34185671	AMG-517	CASP2	0.1621291631211837	0.0243750028312206	12	CMap2020
BRD-K34185671	AMG-517	CASS4	1.4117874850829442	1.0085999965667725	12	CMap2020
BRD-K34185671	AMG-517	CTSH	0.4486958204458157	0.5257000029087067	12	CMap2020
BRD-K34185671	AMG-517	EPHA1	0.6399749914805094	0.6966750025749207	12	CMap2020
BRD-K34185671	AMG-517	GSTK1	-0.2478999930123488	-0.3477999940514564	12	CMap2020
BRD-K34185671	AMG-517	PICALM	-0.3373041612406571	-0.313974991440773	12	CMap2020
BRD-K34185671	AMG-517	PLEKHA1	-0.2054624914502104	-0.123875007033348	12	CMap2020
BRD-K34185671	AMG-517	PSMC3	0.4100041644026835	0.4523000121116638	12	CMap2020
BRD-K34185671	AMG-517	RABEP1	1.4413916269938152	1.1911500096321106	12	CMap2020
BRD-K34185671	AMG-517	RHOH	1.5736833264430363	1.573699951171875	12	CMap2020
BRD-K34185671	AMG-517	USP6NL	-0.0772791542112827	-0.0355499982833862	12	CMap2020
BRD-K34185671	AMG-517	ZYX	-1.3096625072260697	-1.3943249583244324	12	CMap2020
BRD-K56032964	AP-26113	BIN1	0.8718666679536303	1.1295499801635742	6	CMap2020
BRD-K56032964	AP-26113	CASP2	-0.4557833323876063	-0.4954999983310699	6	CMap2020
BRD-K56032964	AP-26113	CASS4	0.1824833413896461	0.0385999996215105	6	CMap2020
BRD-K56032964	AP-26113	CTSH	0.1448833464334408	0.0865500029176473	6	CMap2020
BRD-K56032964	AP-26113	EPHA1	-0.4220666612188021	-0.6167500019073486	6	CMap2020
BRD-K56032964	AP-26113	GSTK1	1.6161666593203945	1.7516000270843506	6	CMap2020
BRD-K56032964	AP-26113	PICALM	0.4193499982357025	0.4305499941110611	6	CMap2020
BRD-K56032964	AP-26113	PLEKHA1	1.0193000187476475	1.08855003118515	6	CMap2020
BRD-K56032964	AP-26113	PSMC3	-0.9541999896367392	-1.1482499837875366	6	CMap2020
BRD-K56032964	AP-26113	RABEP1	0.350683331489563	0.5392000079154968	6	CMap2020
BRD-K56032964	AP-26113	RHOH	0.771366665760676	0.37950000166893	6	CMap2020
BRD-K56032964	AP-26113	USP6NL	-0.8651499847571055	-1.0297499895095823	6	CMap2020
BRD-K56032964	AP-26113	ZYX	-0.0191333492596944	0.0620999932289123	6	CMap2020
BRD-K26325692	API-001	BIN1	0.1185500016824031	0.3056250065565109	12	CMap2020
BRD-K26325692	API-001	CASP2	0.7441499978303909	0.911074995994568	12	CMap2020
BRD-K26325692	API-001	CASS4	-0.1074541714042425	-0.1166250109672546	12	CMap2020
BRD-K26325692	API-001	CTSH	-0.5940583447615305	-0.7759999930858612	12	CMap2020
BRD-K26325692	API-001	EPHA1	-0.0064541604369878	0.0042749941349029	12	CMap2020
BRD-K26325692	API-001	GSTK1	0.1629791688174009	0.2532999962568283	12	CMap2020
BRD-K26325692	API-001	PICALM	0.3086666573459903	0.4415249973535537	12	CMap2020
BRD-K26325692	API-001	PLEKHA1	-0.1156291738152504	-0.2646750062704086	12	CMap2020
BRD-K26325692	API-001	PSMC3	-0.0916500060508648	-0.3944000005722046	12	CMap2020
BRD-K26325692	API-001	RABEP1	0.3767500078926484	0.3509500026702881	12	CMap2020
BRD-K26325692	API-001	RHOH	-0.1831500083208084	-0.1643000096082687	12	CMap2020
BRD-K26325692	API-001	USP6NL	0.5217833419640859	0.4627250134944916	12	CMap2020
BRD-K26325692	API-001	ZYX	-0.2134666610509157	0.0003999955952167	12	CMap2020
BRD-K85563610	APO-866	BIN1	0.2096000015735626	0.2096000015735626	1	CMap2020
BRD-K85563610	APO-866	CASP2	-0.2653999924659729	-0.2653999924659729	1	CMap2020
BRD-K85563610	APO-866	CASS4	0.1516000032424926	0.1516000032424926	1	CMap2020
BRD-K85563610	APO-866	CTSH	-0.7128999829292297	-0.7128999829292297	1	CMap2020
BRD-K85563610	APO-866	EPHA1	-1.5103000402450562	-1.5103000402450562	1	CMap2020
BRD-K85563610	APO-866	GSTK1	0.4128000140190124	0.4128000140190124	1	CMap2020
BRD-K85563610	APO-866	PICALM	-1.0648000240325928	-1.0648000240325928	1	CMap2020
BRD-K85563610	APO-866	PLEKHA1	-0.1625999957323074	-0.1625999957323074	1	CMap2020
BRD-K85563610	APO-866	PSMC3	1.7817000150680542	1.7817000150680542	1	CMap2020
BRD-K85563610	APO-866	RABEP1	-0.4596000015735626	-0.4596000015735626	1	CMap2020
BRD-K85563610	APO-866	RHOH	-0.2397000044584274	-0.2397000044584274	1	CMap2020
BRD-K85563610	APO-866	USP6NL	-0.0115000000223517	-0.0115000000223517	1	CMap2020
BRD-K85563610	APO-866	ZYX	0.3364999890327453	0.3364999890327453	1	CMap2020
BRD-K40892394	AR-C133057XX	BIN1	0.1870000064373016	0.1870000064373016	1	CMap2020
BRD-K40892394	AR-C133057XX	CASP2	10.0	10.0	1	CMap2020
BRD-K40892394	AR-C133057XX	CASS4	-0.4093999862670898	-0.4093999862670898	1	CMap2020
BRD-K40892394	AR-C133057XX	CTSH	0.9214000105857848	0.9214000105857848	1	CMap2020
BRD-K40892394	AR-C133057XX	EPHA1	-0.1137000024318695	-0.1137000024318695	1	CMap2020
BRD-K40892394	AR-C133057XX	GSTK1	0.9804999828338624	0.9804999828338624	1	CMap2020
BRD-K40892394	AR-C133057XX	PICALM	-1.5041999816894531	-1.5041999816894531	1	CMap2020
BRD-K40892394	AR-C133057XX	PLEKHA1	-0.1045000031590461	-0.1045000031590461	1	CMap2020
BRD-K40892394	AR-C133057XX	PSMC3	-0.916700005531311	-0.916700005531311	1	CMap2020
BRD-K40892394	AR-C133057XX	RABEP1	-0.5996999740600586	-0.5996999740600586	1	CMap2020
BRD-K40892394	AR-C133057XX	RHOH	-0.7488999962806702	-0.7488999962806702	1	CMap2020
BRD-K40892394	AR-C133057XX	USP6NL	1.5055999755859375	1.5055999755859375	1	CMap2020
BRD-K40892394	AR-C133057XX	ZYX	-0.0195000004023313	-0.0195000004023313	1	CMap2020
BRD-K69181860	ARG-CSC-91	BIN1	-0.4195000231266022	-0.4195000231266022	1	CMap2020
BRD-K69181860	ARG-CSC-91	CASP2	0.131300002336502	0.131300002336502	1	CMap2020
BRD-K69181860	ARG-CSC-91	CASS4	-0.746150016784668	-0.746150016784668	1	CMap2020
BRD-K69181860	ARG-CSC-91	CTSH	0.8903499841690063	0.8903499841690063	1	CMap2020
BRD-K69181860	ARG-CSC-91	EPHA1	0.5668500065803528	0.5668500065803528	1	CMap2020
BRD-K69181860	ARG-CSC-91	GSTK1	0.364650011062622	0.364650011062622	1	CMap2020
BRD-K69181860	ARG-CSC-91	PICALM	-0.4962499737739563	-0.4962499737739563	1	CMap2020
BRD-K69181860	ARG-CSC-91	PLEKHA1	-0.9121000170707704	-0.9121000170707704	1	CMap2020
BRD-K69181860	ARG-CSC-91	PSMC3	0.0835500061511993	0.0835500061511993	1	CMap2020
BRD-K69181860	ARG-CSC-91	RABEP1	0.7489999532699585	0.7489999532699585	1	CMap2020
BRD-K69181860	ARG-CSC-91	RHOH	-0.5895500183105469	-0.5895500183105469	1	CMap2020
BRD-K69181860	ARG-CSC-91	USP6NL	-0.352400004863739	-0.352400004863739	1	CMap2020
BRD-K69181860	ARG-CSC-91	ZYX	0.2969000041484833	0.2969000041484833	1	CMap2020
BRD-K91308639	ARN-509	BIN1	-1.0487999990582466	-1.229099988937378	6	CMap2020
BRD-K91308639	ARN-509	CASP2	0.0250500043233235	-0.2040999978780746	6	CMap2020
BRD-K91308639	ARN-509	CASS4	-0.4736666729052861	-0.4660999923944473	6	CMap2020
BRD-K91308639	ARN-509	CTSH	-0.3996833314498265	-0.7907000184059143	6	CMap2020
BRD-K91308639	ARN-509	EPHA1	-0.3503333292901516	-0.3073499873280525	6	CMap2020
BRD-K91308639	ARN-509	GSTK1	0.2933499962091446	0.0533500015735626	6	CMap2020
BRD-K91308639	ARN-509	PICALM	0.1022333328922589	-0.1721500009298324	6	CMap2020
BRD-K91308639	ARN-509	PLEKHA1	-0.2069166687627633	0.0131000019609928	6	CMap2020
BRD-K91308639	ARN-509	PSMC3	-0.4420333219071229	-0.2315000034868717	6	CMap2020
BRD-K91308639	ARN-509	RABEP1	0.2642999986807505	0.2664999961853027	6	CMap2020
BRD-K91308639	ARN-509	RHOH	-0.2462833387156327	-0.1677999980747699	6	CMap2020
BRD-K91308639	ARN-509	USP6NL	0.1856999925027291	-0.0808499958366155	6	CMap2020
BRD-K91308639	ARN-509	ZYX	-0.4833999996383984	-0.4434000104665756	6	CMap2020
BRD-K73395020	ARP-101	BIN1	1.7807999849319458	1.7807999849319458	1	CMap2020
BRD-K73395020	ARP-101	CASP2	0.7789999842643738	0.7789999842643738	1	CMap2020
BRD-K73395020	ARP-101	CASS4	-3.3573999404907227	-3.3573999404907227	1	CMap2020
BRD-K73395020	ARP-101	CTSH	-0.3851000070571899	-0.3851000070571899	1	CMap2020
BRD-K73395020	ARP-101	EPHA1	1.4052000045776367	1.4052000045776367	1	CMap2020
BRD-K73395020	ARP-101	GSTK1	-0.1102999970316886	-0.1102999970316886	1	CMap2020
BRD-K73395020	ARP-101	PICALM	-1.0973999500274658	-1.0973999500274658	1	CMap2020
BRD-K73395020	ARP-101	PLEKHA1	1.1055999994277954	1.1055999994277954	1	CMap2020
BRD-K73395020	ARP-101	PSMC3	0.0557999983429908	0.0557999983429908	1	CMap2020
BRD-K73395020	ARP-101	RABEP1	-1.4991999864578247	-1.4991999864578247	1	CMap2020
BRD-K73395020	ARP-101	RHOH	-0.3041999936103821	-0.3041999936103821	1	CMap2020
BRD-K73395020	ARP-101	USP6NL	0.3935999870300293	0.3935999870300293	1	CMap2020
BRD-K73395020	ARP-101	ZYX	-0.088699996471405	-0.088699996471405	1	CMap2020
BRD-K46386702	ARRY-334543	BIN1	-0.3278772451660849	-0.4700499773025512	11	CMap2020
BRD-K46386702	ARRY-334543	CASP2	0.3911454487930644	0.4293000102043152	11	CMap2020
BRD-K46386702	ARRY-334543	CASS4	0.1298681687224995	0.4592500030994415	11	CMap2020
BRD-K46386702	ARRY-334543	CTSH	0.1029000109569592	0.049100000411272	11	CMap2020
BRD-K46386702	ARRY-334543	EPHA1	-0.0825545516881075	0.2726500034332275	11	CMap2020
BRD-K46386702	ARRY-334543	GSTK1	-0.2285681841048327	-0.4036499857902527	11	CMap2020
BRD-K46386702	ARRY-334543	PICALM	0.1225909197872335	0.1896000057458877	11	CMap2020
BRD-K46386702	ARRY-334543	PLEKHA1	-0.2989136305722323	-0.3288500010967254	11	CMap2020
BRD-K46386702	ARRY-334543	PSMC3	-0.2949500165202401	0.0454999953508377	11	CMap2020
BRD-K46386702	ARRY-334543	RABEP1	-0.7205636433579705	-0.8461999893188477	11	CMap2020
BRD-K46386702	ARRY-334543	RHOH	0.1036272753368724	0.3949500024318695	11	CMap2020
BRD-K46386702	ARRY-334543	USP6NL	-0.0096181820739399	-0.0425499975681304	11	CMap2020
BRD-K46386702	ARRY-334543	ZYX	-0.4943409128622575	-0.5365000367164612	11	CMap2020
BRD-K41895714	AS-605240	BIN1	-0.1312428680913789	0.0819500014185905	7	CMap2020
BRD-K41895714	AS-605240	CASP2	0.104614291872297	-0.5564000010490417	7	CMap2020
BRD-K41895714	AS-605240	CASS4	0.5939570920807975	0.6775499582290649	7	CMap2020
BRD-K41895714	AS-605240	CTSH	-0.6048571744135448	-0.0666500031948089	7	CMap2020
BRD-K41895714	AS-605240	EPHA1	-0.2208714144570487	-0.474150002002716	7	CMap2020
BRD-K41895714	AS-605240	GSTK1	-0.173500012074198	-0.3170500099658966	7	CMap2020
BRD-K41895714	AS-605240	PICALM	-0.3935285976954868	-0.1207000017166137	7	CMap2020
BRD-K41895714	AS-605240	PLEKHA1	-0.6794071410383496	-0.546750009059906	7	CMap2020
BRD-K41895714	AS-605240	PSMC3	-0.2527428439685276	-0.5637999773025513	7	CMap2020
BRD-K41895714	AS-605240	RABEP1	0.5203928500413895	0.6502000093460083	7	CMap2020
BRD-K41895714	AS-605240	RHOH	0.0344428590365818	-0.3243499994277954	7	CMap2020
BRD-K41895714	AS-605240	USP6NL	0.2776500029223306	0.477400004863739	7	CMap2020
BRD-K41895714	AS-605240	ZYX	-0.1293428455080305	-0.3082999885082245	7	CMap2020
BRD-K89014967	AS-703026	BIN1	0.7312666686872641	0.7026500105857849	6	CMap2020
BRD-K89014967	AS-703026	CASP2	-1.575549989938736	-1.4325250387191772	6	CMap2020
BRD-K89014967	AS-703026	CASS4	0.96548334043473	0.8745999932289124	6	CMap2020
BRD-K89014967	AS-703026	CTSH	1.2258916944265366	1.238299995660782	6	CMap2020
BRD-K89014967	AS-703026	EPHA1	1.3657999436060588	1.5197499990463257	6	CMap2020
BRD-K89014967	AS-703026	GSTK1	3.727074980735779	3.683924913406372	6	CMap2020
BRD-K89014967	AS-703026	PICALM	0.5939250042041143	0.8006500005722046	6	CMap2020
BRD-K89014967	AS-703026	PLEKHA1	2.168166697025299	2.1137250661849976	6	CMap2020
BRD-K89014967	AS-703026	PSMC3	-2.2727166414260864	-2.310649991035461	6	CMap2020
BRD-K89014967	AS-703026	RABEP1	-1.1943083504835763	-1.277999997138977	6	CMap2020
BRD-K89014967	AS-703026	RHOH	-1.2834666272004445	-0.9911749958992004	6	CMap2020
BRD-K89014967	AS-703026	USP6NL	0.3416166647026936	0.359825000166893	6	CMap2020
BRD-K89014967	AS-703026	ZYX	1.9338083465894065	1.9743750095367432	6	CMap2020
BRD-K44241590	ASN-05257430	BIN1	0.6060500144958496	0.6060500144958496	1	CMap2020
BRD-K44241590	ASN-05257430	CASP2	1.284250020980835	1.284250020980835	1	CMap2020
BRD-K44241590	ASN-05257430	CASS4	0.6500499844551086	0.6500499844551086	1	CMap2020
BRD-K44241590	ASN-05257430	CTSH	0.4216000139713287	0.4216000139713287	1	CMap2020
BRD-K44241590	ASN-05257430	EPHA1	-0.1387999951839447	-0.1387999951839447	1	CMap2020
BRD-K44241590	ASN-05257430	GSTK1	-0.946150004863739	-0.946150004863739	1	CMap2020
BRD-K44241590	ASN-05257430	PICALM	-0.7656000256538391	-0.7656000256538391	1	CMap2020
BRD-K44241590	ASN-05257430	PLEKHA1	0.300100028514862	0.300100028514862	1	CMap2020
BRD-K44241590	ASN-05257430	PSMC3	0.8639000654220581	0.8639000654220581	1	CMap2020
BRD-K44241590	ASN-05257430	RABEP1	-1.6541500091552734	-1.6541500091552734	1	CMap2020
BRD-K44241590	ASN-05257430	RHOH	1.1719000339508057	1.1719000339508057	1	CMap2020
BRD-K44241590	ASN-05257430	USP6NL	0.6120499968528748	0.6120499968528748	1	CMap2020
BRD-K44241590	ASN-05257430	ZYX	-0.7928500175476074	-0.7928500175476074	1	CMap2020
BRD-K26838195	AST-1306	BIN1	-0.3767123892903328	0.0002997070550918	6	CMap2020
BRD-K26838195	AST-1306	CASP2	0.1952857027451197	0.2321027368307113	6	CMap2020
BRD-K26838195	AST-1306	CASS4	-0.1103233049313227	-0.1155626401305198	6	CMap2020
BRD-K26838195	AST-1306	CTSH	0.2362955013910929	0.17765474319458	6	CMap2020
BRD-K26838195	AST-1306	EPHA1	-0.371148777504762	-0.2659170925617218	6	CMap2020
BRD-K26838195	AST-1306	GSTK1	-0.4116279085477193	-0.4850978851318359	6	CMap2020
BRD-K26838195	AST-1306	PICALM	-0.0903461823860804	-0.0987682193517685	6	CMap2020
BRD-K26838195	AST-1306	PLEKHA1	-0.0735418498516082	-0.2256185710430145	6	CMap2020
BRD-K26838195	AST-1306	PSMC3	0.1563562924663225	0.1167085692286491	6	CMap2020
BRD-K26838195	AST-1306	RABEP1	-0.30377130707105	-0.6109937429428101	6	CMap2020
BRD-K26838195	AST-1306	RHOH	-0.2476608181993166	-0.3087491914629936	6	CMap2020
BRD-K26838195	AST-1306	USP6NL	-0.5716295316815376	-0.5374559611082077	6	CMap2020
BRD-K26838195	AST-1306	ZYX	-0.140568853666385	-0.0707324668765068	6	CMap2020
BRD-K58435339	AT-13387	BIN1	0.2932999938105543	0.255549999885261	6	CMap2020
BRD-K58435339	AT-13387	CASP2	-1.5667500123381617	-1.5476999878883362	6	CMap2020
BRD-K58435339	AT-13387	CASS4	1.3383333285649617	1.6447499692440033	6	CMap2020
BRD-K58435339	AT-13387	CTSH	0.9038833454251288	0.9352500140666962	6	CMap2020
BRD-K58435339	AT-13387	EPHA1	0.0884999930858612	0.1269499957561493	6	CMap2020
BRD-K58435339	AT-13387	GSTK1	0.5620666593313217	0.7822499722242355	6	CMap2020
BRD-K58435339	AT-13387	PICALM	0.6812500158945719	0.7029000073671341	6	CMap2020
BRD-K58435339	AT-13387	PLEKHA1	0.9514166700343292	0.5709000080823898	6	CMap2020
BRD-K58435339	AT-13387	PSMC3	-0.6235833192865053	-0.8847000002861023	6	CMap2020
BRD-K58435339	AT-13387	RABEP1	-0.522250005354484	-0.3463000059127807	6	CMap2020
BRD-K58435339	AT-13387	RHOH	0.0124000012874603	-0.0156999975442886	6	CMap2020
BRD-K58435339	AT-13387	USP6NL	-2.124533365170161	-1.91839998960495	6	CMap2020
BRD-K58435339	AT-13387	ZYX	0.0597166760514179	0.302350003272295	6	CMap2020
BRD-K13390322	AT-7519	BIN1	0.2172259390354156	0.0	11	CMap2020
BRD-K13390322	AT-7519	CASP2	0.0187830572778528	-0.3387876749038696	11	CMap2020
BRD-K13390322	AT-7519	CASS4	0.4784519347277554	0.0	11	CMap2020
BRD-K13390322	AT-7519	CTSH	-0.0946812440048564	-0.1422999948263168	11	CMap2020
BRD-K13390322	AT-7519	EPHA1	0.3151663301343267	0.0614000000059604	11	CMap2020
BRD-K13390322	AT-7519	GSTK1	-0.5171107785268263	-0.4590413868427276	11	CMap2020
BRD-K13390322	AT-7519	PICALM	-0.4828960377384316	-0.1634388864040374	11	CMap2020
BRD-K13390322	AT-7519	PLEKHA1	0.7112699963829734	0.6666724681854248	11	CMap2020
BRD-K13390322	AT-7519	PSMC3	0.2492336332798004	0.2803387343883514	11	CMap2020
BRD-K13390322	AT-7519	RABEP1	0.6812705705789003	0.1410000026226043	11	CMap2020
BRD-K13390322	AT-7519	RHOH	0.1264721436256712	-0.016041312366724	11	CMap2020
BRD-K13390322	AT-7519	USP6NL	0.287827957760204	0.0	11	CMap2020
BRD-K13390322	AT-7519	ZYX	-0.1778609251434152	-0.0156570822000503	11	CMap2020
BRD-K12040459	AT-7867	BIN1	0.0791171497354904	0.0728511922061443	6	CMap2020
BRD-K12040459	AT-7867	CASP2	-0.4354540035128593	-0.3000393882393837	6	CMap2020
BRD-K12040459	AT-7867	CASS4	-0.2026239906748136	-0.132398284971714	6	CMap2020
BRD-K12040459	AT-7867	CTSH	-0.0518908922870953	-0.010361336171627	6	CMap2020
BRD-K12040459	AT-7867	EPHA1	-0.0968052384754021	0.0477230213582515	6	CMap2020
BRD-K12040459	AT-7867	GSTK1	-0.2835833008090655	-0.2394787929952144	6	CMap2020
BRD-K12040459	AT-7867	PICALM	0.3230445943772793	0.3193676471710205	6	CMap2020
BRD-K12040459	AT-7867	PLEKHA1	-0.3563194560507933	-0.367006704211235	6	CMap2020
BRD-K12040459	AT-7867	PSMC3	-0.2257665619254112	-0.2276580482721328	6	CMap2020
BRD-K12040459	AT-7867	RABEP1	0.6560604671637217	0.7814947664737701	6	CMap2020
BRD-K12040459	AT-7867	RHOH	0.4301564916968345	0.2061451002955436	6	CMap2020
BRD-K12040459	AT-7867	USP6NL	0.647040975590547	0.5310808718204498	6	CMap2020
BRD-K12040459	AT-7867	ZYX	0.1293418301890293	0.1592122074216604	6	CMap2020
BRD-K01121114	AT-CSC-18	BIN1	-1.034850001335144	-1.034850001335144	1	CMap2020
BRD-K01121114	AT-CSC-18	CASP2	-0.9798500537872314	-0.9798500537872314	1	CMap2020
BRD-K01121114	AT-CSC-18	CASS4	-0.7537999749183655	-0.7537999749183655	1	CMap2020
BRD-K01121114	AT-CSC-18	CTSH	0.7478500008583069	0.7478500008583069	1	CMap2020
BRD-K01121114	AT-CSC-18	EPHA1	0.1875	0.1875	1	CMap2020
BRD-K01121114	AT-CSC-18	GSTK1	-0.593999981880188	-0.593999981880188	1	CMap2020
BRD-K01121114	AT-CSC-18	PICALM	0.2800999879837036	0.2800999879837036	1	CMap2020
BRD-K01121114	AT-CSC-18	PLEKHA1	0.0153999999165534	0.0153999999165534	1	CMap2020
